,Hotel Name,Rating,Price,Hotel URL,Descriptions
288,Àmfores Boutique Guest House,"8,1",€ 926,https://www.booking.com/hotel/es/amfores-boutique-guest-house.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=287&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=406859805_124654172_0_0_0&highlighted_blocks=406859805_124654172_0_0_0&matching_block_id=406859805_124654172_0_0_0&sr_pri_blocks=406859805_124654172_0_0_0__92604&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Set within 1.2 km of Santa Maria del Mar and 1.1 km of Picasso Museum, Àmfores Boutique Guest House provides rooms in Barcelona. Located around 850 m from Tivoli Theatre, the guest house with free WiFi is also 750 m away from La Seu, Cathedral of Barcelona. The property is situated in the Ciutat Vella district.

All guest rooms in the guest house are equipped with a flat-screen TV. Each room comes with a private bathroom with a shower and free toiletries.

Àmfores Boutique Guest House is set in a building of medieval origin, located next to the Palau de la Música and the city centre.

The accommodation offers a terrace.

Speaking Catalan and English, staff are ready to help at the reception.

Plaça Catalunya is 800 m from Àmfores Boutique Guest House. The nearest airport is Barcelona El Prat Airport, 18 km from the guest house.

The accommodation offers a terrace with a small swimming pool (from may till october)."
289,Niu Barcelona Hotel,"8,1",€ 1.048,https://www.booking.com/hotel/es/niu-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=288&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=219686404_97786632_0_2_0&highlighted_blocks=219686404_97786632_0_2_0&matching_block_id=219686404_97786632_0_2_0&sr_pri_blocks=219686404_97786632_0_2_0__104824&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Niu Barcelona Hotel se encuentra a 600 metros de la plaza Real de Barcelona y cuenta con una piscina al aire libre en la azotea. Hay WiFi gratuita en todas las zonas.

Las habitaciones de este hotel cuentan con TV de pantalla plana, baño privado con ducha y secador de pelo, aire acondicionado en verano y calefacción en invierno.

Hay recepción 24 horas. Se proporciona 1 botella de agua gratuita a la llegada.

El Niu Barcelona Hotel se halla a 800 metros de Portal del Ángel, a 900 metros de plaza Cataluña y a 12 km del aeropuerto de Barcelona-El Prat, el más cercano."
290,ICON Bcn,"8,9",€ 1.276,https://www.booking.com/hotel/es/petit-palace-bcn.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=289&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=9411018_88195494_0_1_0&highlighted_blocks=9411018_88195494_0_1_0&matching_block_id=9411018_88195494_0_1_0&sr_pri_blocks=9411018_88195494_0_1_0__127595&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel boutique se encuentra en el centro de Barcelona, ​​a 5 minutos a pie de la plaza de Cataluña y del paseo de Gracia. Hay préstamo de bicicletas, WiFi gratuita y iPads de uso gratuito (sujetos a disponibilidad).

Las habitaciones del ICON Bcn by Petit Palace tienen una decoración moderna, TV de pantalla plana y ducha.

Además, el establecimiento cuenta con un bar, un restaurante de cocina mediterránea, recepción 24 horas y servicio de alquiler de scooters, sujeto a disponibilidad.

El establecimiento ICON Bcn by Petit Palace está a solo 7 minutos a pie del Barrio Gótico, que alberga el Palau de la Música Catalana, y a menos de 5 minutos a pie de las estaciones de metro de Urquinaona y Paseo de Gracia. La Pedrera de Gaudí queda a 750 metros, y el parque de la Ciutadella está a 15 minutos a pie."
291,Sercotel Amister Art Hotel Barcelona,"8,2",€ 1.088,https://www.booking.com/hotel/es/amisterbarcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=290&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=9110302_91462808_2_2_0&highlighted_blocks=9110302_91462808_2_2_0&matching_block_id=9110302_91462808_2_2_0&sr_pri_blocks=9110302_91462808_2_2_0__108800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Sercotel Amister Art Hotel Barcelona está situado a solo 10 minutos a pie del moderno Paseo de Gracia de Barcelona y cuenta con una terraza en la azotea con piscina y bar. Hay WiFi gratuita en todas las instalaciones.

Cada planta del hotel está dedicada a un artista diferente, y las habitaciones están decoradas con obras de arte contemporáneo. Las elegantes habitaciones disponen de TV de pantalla plana, caja fuerte y aire acondicionado.

El Sercotel Amister Art Hotel Barcelona está en el barrio del Eixample de Barcelona, a unos 400 metros de las estaciones de metro Entença y Hospital Clínic. La Casa Batlló y La Pedrera de Gaudí se encuentran a 15 minutos a pie.

En el hotel se puede gestionar el aparcamiento. El establecimiento se encuentra frente a una parada de autobús y taxi."
292,Sepulveda 1,N/A,€ 593,https://www.booking.com/hotel/es/sepulveda-1.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=291&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=1133781501_386032356_3_0_0&highlighted_blocks=1133781501_386032356_3_0_0&matching_block_id=1133781501_386032356_3_0_0&sr_pri_blocks=1133781501_386032356_3_0_0__59304&from=searchresults#hotelTmpl,"Sepulveda 1 está en Barcelona y dispone de alojamiento con wifi gratis a 14 min a pie de Paseo de Gracia, a 1,3 km de Estación de metro Passeig de Gràcia y a 19 min a pie de Fuente Mágica de Montjuïc. Este bed and breakfast está a 16 min a pie de Teatro Tívoli y a 1,4 km de Portal del Ángel.

Hay toallas y ropa de cama en el bed and breakfast.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Casa Batlló y Mercado de la Boquería. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
293,Exe Mitre,"8,1",€ 869,https://www.booking.com/hotel/es/mitre.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=292&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=9008313_91462634_2_2_0&highlighted_blocks=9008313_91462634_2_2_0&matching_block_id=9008313_91462634_2_2_0&sr_pri_blocks=9008313_91462634_2_2_0__86904&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Exe Mitre goza de una ubicación tranquila en el barrio de San Gervasi de Barcelona, ​​a 200 metros del parque del Putxet. Ofrece habitaciones amplias y WiFi gratuita.

El amplio desayuno buffet incluye platos fríos y calientes. Además, el atento personal estará encantado de recomendarle restaurantes y bares de la zona.

Las elegantes habitaciones del Exe Mitre presentan una decoración clásica y están equipadas con TV de pantalla plana. Algunas también tienen una terraza con vistas a la montaña del Tibidado.

El Exe Mitre está a solo 15 minutos a pie del famoso Park Güell de Gaudí y a 200 metros de la estación de ferrocarril de Putxet, que conecta con el Passeig de Gràcia en solo 6 minutos. La plaza Catalunya y las Ramblas quedan a 8 minutos en metro."
294,Onix Liceo,"8,4",€ 977,https://www.booking.com/hotel/es/onix-liceo.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=293&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=9441403_91463244_0_2_0&highlighted_blocks=9441403_91463244_0_2_0&matching_block_id=9441403_91463244_0_2_0&sr_pri_blocks=9441403_91463244_0_2_0__97704&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Onix Liceo está ubicado en Las Ramblas de Barcelona, junto al Palau Güell de Gaudí y a 300 metros de la estación de metro Liceo. Este hotel es elegante y cuenta con terraza solárium y WiFi gratuita.

El Onix es un hotel de diseño con obras de arte moderno en las zonas comunes. También cuenta con salón y centro de negocios.

Hay agua, café y té gratuitos las 24 horas.

Todas las habitaciones del Onix son amplias y elegantes e incluyen aire acondicionado. Disponen de minibar y TV LCD con canales vía satélite. El baño privado incluye secador de pelo.

El mostrador de información turística del hotel presta un servicio de alquiler de coches y bicicletas. Hay recepción 24 horas y servicio de lavandería.

La piscina no se climatiza y abre de abril a octubre."
295,Leonardo Hotel Barcelona Las Ramblas,"8,1",€ 1.037,https://www.booking.com/hotel/es/leonardo-hotel-barcelona-las-ramblas.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=294&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=9036313_91462699_0_2_0&highlighted_blocks=9036313_91462699_0_2_0&matching_block_id=9036313_91462699_0_2_0&sr_pri_blocks=9036313_91462699_0_2_0__103744&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Leonardo Hotel Barcelona Las Ramblas se encuentra en pleno centro histórico de Barcelona, ​​a solo 200 metros del paseo de Las Ramblas. El hotel ofrece una terraza en la azotea con piscina de temporada.

El hotel presenta una decoración sencilla y atractiva y las habitaciones son amplias. Todas las habitaciones están equipadas con aire acondicionado, TV de pantalla plana vía satélite y set de té y café.

El Leonardo Hotel Barcelona Las Ramblas sirve un desayuno buffet diario. Hay algunos bares, cafeterías y restaurantes a poca distancia a pie del hotel.

Los huéspedes pueden utilizar los ordenadores con conexión a internet de la zona de recepción del hotel. El personal del mostrador de información turística puede facilitar información sobre lugares de interés turístico de Barcelona y gestionar servicios de alquiler de coches.

El hotel está a 10 minutos a pie de la catedral de Barcelona y del Barrio Gótico de la ciudad, a unos 700 metros del puerto antiguo y a 10 minutos a pie de la estación de metro Liceu."
296,Pensión Arosa,"6,8",€ 402,https://www.booking.com/hotel/es/pension-arosa-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=295&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=29087206_88497284_0_0_0&highlighted_blocks=29087206_88497284_0_0_0&matching_block_id=29087206_88497284_0_0_0&sr_pri_blocks=29087206_88497284_0_0_0__40200&from=searchresults#hotelTmpl,"La Pensión Arosa está situada en el centro, a 300 metros de la catedral de Barcelona y la Plaza de Cataluña. Ofrece habitaciones sencillas con lavabo y ventilador, así como baño compartido.

Todas las habitaciones del Arosa tienen calefacción y nevera. Algunas cuentan con ducha y balcón privados. Se ofrecen habitaciones triples y cuádruples.

La Pensión Arosa dispone de mostrador de información turística. Además, se puede explorar fácilmente el centro de Barcelona a pie. La Rambla se encuentra a 5 minutos a pie, mientras que la playa de la Barceloneta se halla a unos 20 minutos a pie."
297,Olivia Balmes Hotel,"9,1",€ 1.335,https://www.booking.com/hotel/es/olivia-balmes.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=296&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=55568501_88210128_2_2_0&highlighted_blocks=55568501_88210128_2_2_0&matching_block_id=55568501_88210128_2_2_0&sr_pri_blocks=55568501_88210128_2_2_0__133520&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Olivia Balmes Hotel está situado a 400 metros del Paseo de Gracia, en el elegante barrio del Eixample de Barcelona. Este hotel moderno ofrece elegantes habitaciones con aire acondicionado, una piscina al aire libre y un restaurante.

Las habitaciones son amplias y luminosas e incluyen conexión Wi-Fi gratuita, TV de pantalla plana vía satélite y caja fuerte para ordenadores portátiles. Además, disponen de un baño moderno con un diseño de planta abierta.

El restaurante del hotel sirve desayunos, almuerzos y cenas. El Olivia Balmes incluye un solárium con una piscina al aire libre y tumbonas. También alberga un bar que sirve cócteles y aperitivos, así como varias salas de reuniones.

El Olivia Balmes Hotel dispone de aparcamiento privado y se encuentra a unos 20 minutos en coche del aeropuerto de Barcelona, a 15 minutos a pie de la plaza de Cataluña y a 5 minutos a pie de las famosas Casa Batlló y La Pedrera de Gaudí."
298,Negresco Princess 4* Sup,"8,0",€ 1.160,https://www.booking.com/hotel/es/negresco-princess.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=297&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=155800906_88373123_0_34_0&highlighted_blocks=155800906_88373123_0_34_0&matching_block_id=155800906_88373123_0_34_0&sr_pri_blocks=155800906_88373123_0_34_0__115950&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Negresco Princess se encuentra en Barcelona, Cataluña. El hotel tiene piscina al aire libre, solárium y restaurante. 

Las habitaciones están equipadas con aire acondicionado, TV vía satélite de pantalla plana, artículos de aseo gratuitos y secador de pelo. Además, el Negresco Princess ofrece WiFi gratuita en todas las instalaciones.

También hay una recepción 24 horas.

El Negresco Princess queda a 400 metros de la plaza de Cataluña y a 500 metros de la avenida Portal del Ángel. El aeropuerto más cercano es el de El Prat, ubicado a 13 km del Negresco Princess."
299,The Mirror Barcelona - Adults Only,"8,3",€ 1.044,https://www.booking.com/hotel/es/the-mirror-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=298&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=27664004_88206135_0_2_0&highlighted_blocks=27664004_88206135_0_2_0&matching_block_id=27664004_88206135_0_2_0&sr_pri_blocks=27664004_88206135_0_2_0__104360&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"The Mirror Barcelona - Adults Only, situado a 350 metros del Paseo de Gracia, es un hotel ecológico con piscina pequeña al aire libre, sauna y terraza. La estación de tren de Provenza está a 200 metros.

Las habitaciones de The Mirror Hotel Barcelona presentan una decoración elegante en tonos blancos y cuentan con varios espejos y aire acondicionado. Hay conexión WiFi gratuita y TV LCD en el dormitorio y en el baño. Los baños también incluyen albornoces y zapatillas.

La zona de recepción de The Mirror Hotel Barcelona es amplia y cuenta con bar del vestíbulo.

Cerca del alojamiento hay zonas comerciales.

El Mirror Barcelona está a menos de 400 metros de la estación de metro de Diagonal y a 8 minutos a pie de la Casa Milà de Gaudí y del popular barrio de Gràcia."
300,Serhs Carlit Boutique Hotel,"8,1",€ 960,https://www.booking.com/hotel/es/carlit.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=299&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=44646402_91474863_0_2_0&highlighted_blocks=44646402_91474863_0_2_0&matching_block_id=44646402_91474863_0_2_0&sr_pri_blocks=44646402_91474863_0_2_0__96004&from=searchresults#hotelTmpl,"El Serhs Carlit Boutique Hotel se encuentra en Barcelona, ​​a 900 metros de la emblemática basílica de la Sagrada Familia y del paseo de Gràcia. Dispone de recepción 24 horas y habitaciones con aire acondicionado, conexión WiFi gratuita y TV de pantalla plana vía satélite.

El Serhs Carlit está a 10 minutos a pie del Arco del Triunfo, con el parque de la Ciutadella y el moderno barrio del Born justo detrás. También está a 15 minutos a pie de la torre Agbar.

El hotel se encuentra a solo 200 metros de la estación de metro de Tetuán, a solo 1 parada de metro del paseo de Gràcia y a 750 metros de la estación de autobuses Estació del Nord.

El hotel cuenta con un bar cafetería que sirve un desayuno buffet diario, así como aperitivos y bebidas durante todo el día. Además, el personal de la recepción podrá facilitar a los huéspedes información sobre actividades, lugares de interés y restaurantes de Barcelona."
301,Rosello 3,N/A,€ 604,https://www.booking.com/hotel/es/rosello-3.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=300&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867561&all_sr_blocks=1133411501_385996809_3_0_0&highlighted_blocks=1133411501_385996809_3_0_0&matching_block_id=1133411501_385996809_3_0_0&sr_pri_blocks=1133411501_385996809_3_0_0__60400&from=searchresults#hotelTmpl,"Rosello 3 ofrece wifi gratis y está en el centro de Barcelona, a 6 min a pie de La Pedrera y a menos de 1 km de Casa Batlló. Este bed and breakfast está a 1,8 km de Palacio de la Música Catalana y a 17 min a pie de Teatro Tívoli.

Hay toallas y ropa de cama en el bed and breakfast.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Estación de metro Passeig de Gràcia y Sagrada Familia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
302,Onix Rambla,"8,4",€ 976,https://www.booking.com/hotel/es/onixrambla.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=301&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867566&all_sr_blocks=9091902_91462769_2_2_0&highlighted_blocks=9091902_91462769_2_2_0&matching_block_id=9091902_91462769_2_2_0&sr_pri_blocks=9091902_91462769_2_2_0__97614&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este céntrico hotel de Barcelona está rodeado por las boutiques y cafeterías de la elegante rambla de Cataluña. Ofrece acceso gratuito a internet y una piscina al aire libre, no climatizada y está abierta de abril a octubre.

El Onix Rambla cuenta con un gimnasio y un centro de negocios con acceso gratuito a internet. También hay una bonita terraza.

Todas las habitaciones incluyen aire acondicionado y TV de pantalla plana vía satélite. Las habitaciones también tienen calefacción y están equipadas con minibar y caja fuerte gratuita. El baño privado cuenta con secador de pelo y artículos de aseo.

El hotel está ubicado en un edificio de arquitectura típicamente modernista. La zona del barrio del Eixample es famosa por sus hermosos edificios.

Hay recepción 24 horas y mostrador de información turística con servicio de alquiler de coches."
303,"Via Sants Hotel Barcelona, Tapestry Collection By Hilton","8,3",€ 1.019,https://www.booking.com/hotel/es/via-sants-barcelona-tapestry-collection-by-hilton.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=302&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867566&all_sr_blocks=910398506_362341458_2_34_0&highlighted_blocks=910398506_362341458_2_34_0&matching_block_id=910398506_362341458_2_34_0&sr_pri_blocks=910398506_362341458_2_34_0__101913&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Via Sants Hotel Barcelona, Tapestry Collection By Hilton dispone de jardín, salón de uso común, terraza y restaurante en Barcelona. Este hotel de 4 estrellas ofrece bar y habitaciones con aire acondicionado, wifi gratis y baño privado. El alojamiento ofrece servicio de habitaciones y servicio de conserjería.

Las habitaciones de este alojamiento incluyen TV de pantalla plana con canales por cable y caja fuerte. En el hotel, todas las habitaciones están equipadas con ropa de cama y toallas.

El personal, que habla catalán, inglés, español y francés, ofrece información en la recepción.

Estación de tren de Sants está a 5 min a pie del alojamiento, y Fuente Mágica de Montjuïc está a 1,5 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km del alojamiento."
